ACM DBLP
28341 49249
4187 23601
21228 25985
35166 35384
18375 30761
15691 46354
28768 28847
14202 22651
5928 31481
24722 38384
36814 14473
21918 6898
36894 31053
923 12424
32766 34198
35588 41565
14408 21039
23224 36829
41472 10571
27361 46491
34662 2637
42631 35985
10548 48553
21438 22018
8721 37997
34254 34740
6914 3619
23320 36553
26065 41444
30809 31417
7029 5751
21395 37264
40415 4535
9822 12891
29229 48247
3314 6463
12097 26876
13164 51036
31331 37346
9731 3542
38085 34911
15796 48381
12353 10346
14604 6077
35868 39882
34210 38619
42740 11494
16875 30782
26501 45689
7587 19670
34863 12194
21652 10348
22685 41483
11529 35583
30792 27944
12895 17686
1490 2128
29750 26759
16918 46577
12292 7585
16759 10524
673 11708
14877 264
33125 7416
10538 1186
1186 1904
20693 51463
4415 11055
2333 9147
9407 12769
11619 8402
17136 48243
28239 367
33114 20146
2950 2661
13509 4711
15046 49178
26888 20425
36537 33543
34362 43099
23319 19136
30646 6542
10558 13843
35637 27082
35448 17760
22433 4972
37281 5238
22127 49725
27832 15696
5842 44287
10347 38277
6696 163
37300 32084
17381 25328
20249 21058
28947 47969
26043 3768
12133 1941
29155 42865
18677 3116
32612 9968
23037 35488
20825 37177
41611 51448
21037 11859
2717 5366
9781 2244
7560 19987
5991 26366
6762 22396
6818 14161
23676 43498
38392 13157
11125 7156
36536 33542
42275 43111
29705 44975
7480 30368
18524 17772
16517 36375
22802 7453
21486 43876
13959 16114
40798 39891
5365 22347
16661 43218
18520 17768
26 13488
8459 11875
39853 27867
12202 10311
15835 43964
42100 8620
40241 46967
36771 33803
5706 16969
16153 4791
2812 15081
10282 39285
39491 12943
19795 13746
29677 13803
12930 51616
38774 22353
4477 36181
35709 34118
9492 1668
40844 42644
22742 14039
27117 2357
653 9876
7541 13739
11971 18431
12755 3662
42684 29862
39188 25109
29445 40941
6120 7187
8899 15162
38530 17376
12398 4173
13947 24032
24948 27260
34095 3719
12597 17330
40659 29423
1800 1858
11133 19351
28114 19977
18431 13347
32034 50859
40987 46917
8307 28559
23697 35293
31410 12975
17625 9388
25836 1883
35196 12543
10483 13394
15496 14708
17669 41449
24274 19898
13988 10779
21932 32003
4967 24035
16486 20710
27644 8471
30035 2327
36127 26467
2313 4151
40034 24127
12013 1417
12604 30964
33708 41859
31805 16684
22657 10902
31141 32676
12138 34351
25926 47288
568 2105
24619 45310
13283 11347
20546 4720
19949 13983
36397 19190
26522 42391
13156 8770
11505 41212
9067 18907
3440 21233
40440 28104
18649 44321
949 37452
5468 7212
27892 14103
5438 7845
16639 45328
2521 31084
15933 17195
30371 11762
37005 39634
24953 49071
2818 40584
692 5820
25286 37849
12106 8857
19545 38762
27476 9834
20453 12375
16367 5643
35400 21711
7121 11812
36682 31075
28945 6100
15654 47775
37611 25223
6992 22087
39235 13231
7437 2871
23496 13984
5067 45710
5886 10381
24655 27570
26112 31632
1856 6512
42755 30697
11721 4388
30477 45782
2180 1577
14321 27920
3703 10758
5887 10382
20506 14063
3099 1681
12753 38955
38181 5799
5367 571
30532 46963
15347 23606
35955 13949
29191 12996
32228 24107
22941 22224
10606 36791
6128 18510
35131 38724
19966 42565
13140 339
593 29392
2361 5074
37698 20358
2569 26262
2544 1257
5504 4801
24227 4597
27064 51598
25606 15812
2999 32311
29109 25517
16315 44091
21753 26413
37786 46169
2462 8673
35380 27741
10040 18990
19328 33833
32985 33075
21309 27871
31704 21035
18362 39889
40201 16007
15036 6880
25138 43647
23513 5792
12162 1780
31795 37987
3400 38553
11307 14563
6615 737
8621 28931
21410 34237
13273 38400
32776 38042
13231 10333
85 371
35907 18373
42866 19012
21944 41438
12848 31713
1960 25363
16364 26282
2096 23137
30553 35424
6276 7943
2623 22634
16347 18645
22325 5831
32296 19854
29249 32889
3404 1193
21898 26905
11777 15725
8746 29766
33038 37148
18857 37724
8023 15562
16855 39461
3142 8335
38824 22671
6609 37787
42905 39773
25447 14286
25874 22324
27813 32128
8946 308
36149 50639
13474 14809
8421 44403
35265 22574
33150 11180
37457 40359
15343 30350
20993 8852
3823 30757
4241 4080
32388 13829
23536 31389
13636 6814
13007 24056
30424 45972
10292 12823
24398 25586
981 14314
38289 9846
33548 30388
39175 18269
20540 10338
7465 13502
30551 31670
24959 499
15237 23126
2520 3895
38030 13278
12964 21947
36829 23970
12919 28724
21499 44673
27483 32884
1052 12674
23150 16619
41038 7978
33145 3911
37422 31946
22019 4476
31627 49216
27958 38968
33257 43036
21844 35969
38311 22883
28843 49137
38086 34912
101 22875
37557 46669
26022 24188
34072 35570
1087 1045
17818 42788
26408 29864
6656 17439
8941 15571
40173 31582
9814 30374
4101 4543
136 2145
5069 24296
40428 7865
31841 6650
15612 26037
42103 25238
25940 16896
10130 13665
25368 37303
13812 35337
34705 37729
17924 38401
20169 5850
28704 26735
9401 12762
24721 13630
38199 49921
4934 40246
5986 3964
18612 49964
25409 16145
489 7951
16431 5521
26301 12663
38969 30649
38010 41516
38864 41845
42609 28930
21713 7369
11879 12003
38365 47147
15631 545
8686 8817
8797 14715
24631 33705
30913 43306
6683 434
30059 40830
3373 5296
8540 5832
12141 35306
12525 44268
39444 14525
26087 49707
2406 43808
16730 8557
10659 50909
5840 38650
9207 11013
41725 15580
4939 1052
30623 35815
6476 10453
14331 43416
28969 44903
23945 31536
31341 701
32412 12798
15220 22746
30109 14539
8845 34878
3135 11124
18 28898
4340 19368
26422 17040
7704 8304
29956 33411
13533 44343
24657 14122
20213 6573
5282 322
6763 22397
31038 20558
9204 11857
32613 9969
30471 36940
7810 1062
726 12763
19286 38119
27938 9653
35282 14424
26941 12014
26443 43850
16009 10501
36157 50985
15014 21670
7798 14333
1288 50090
32053 50439
24171 8776
10016 42016
19472 23784
39262 31788
17078 20708
19469 24201
3883 26857
16836 23366
20302 13795
26913 23528
38550 45848
12876 2007
29786 36650
4800 43010
6313 19433
5788 9029
29082 22656
27965 34370
40636 26812
29556 26295
19688 20197
28963 36476
33194 42532
14000 10848
36971 25145
4045 14279
18251 8244
28199 25394
28791 15213
1685 23258
2951 22657
15346 23605
4826 3214
32150 42148
19079 6572
33913 31652
35515 18286
30190 40886
3725 6433
34779 27559
2425 36144
9438 8118
41789 39280
11772 47077
14482 22798
11753 39044
3673 45892
36012 549
24892 4608
33065 297
28425 1592
1330 46508
30136 41914
41750 686
22813 8585
38225 40012
35970 31028
19070 43773
10299 10755
20708 25526
19386 8586
35575 8483
24866 19700
11681 225
4168 2234
17167 17167
36657 7229
39858 46468
11850 11613
1798 13461
5259 9793
10368 6788
14186 42019
39835 37318
12934 10825
2997 32309
34921 43417
1361 2039
15641 19938
393 13812
8938 33602
28353 43990
32816 42623
11936 22867
10413 51268
17385 22952
36184 32057
39643 33387
13479 33121
15926 3042
10290 12821
25277 19078
11374 38356
12556 9668
40702 41722
13026 41147
19543 8536
37006 39635
33685 20035
6734 2975
24341 30391
7181 11866
3581 18752
20222 39990
36883 12797
42966 39206
14264 14114
1302 22996
8373 16396
21212 40497
42142 3922
18675 3114
6964 31104
31196 23541
13981 48134
12030 23795
18061 32985
28507 33994
24868 13972
14617 15909
16020 27117
8802 33619
37976 41725
29775 27479
14831 16207
17500 13000
19942 27661
22024 23982
26427 8173
4205 13850
33813 9437
26091 26003
36037 5498
27166 33582
18556 34270
15396 16758
17543 4189
16662 43219
11603 18204
32556 41628
16932 37924
29538 40517
2964 35063
7968 27175
27900 17868
12688 23052
9997 17898
4213 40674
29097 21165
3011 44450
12907 1756
28107 45724
28573 40580
41802 7069
32160 14215
20977 34135
7736 466
27216 39842
13754 23804
20372 15698
7467 13504
37715 25640
26885 44904
39517 25258
7454 18161
36249 47828
24225 4595
9033 13219
41314 47784
4762 8302
34116 32113
40212 11592
3552 33566
21961 50088
20323 21212
4257 32568
12210 41560
22219 15732
31370 33106
33821 49397
29077 39944
19914 49982
28216 19907
10108 14583
27353 37103
7637 21422
15302 49881
4465 7163
18989 2730
15994 2993
33188 11197
10613 375
17483 15611
8183 25247
17382 22871
34912 42889
2453 2539
17824 34199
1421 28234
16549 22512
6186 3818
34390 46797
23638 26671
21676 43915
15873 33574
29263 15206
5627 22050
13807 35333
27268 36178
37890 12202
26261 29361
14031 33874
6934 30804
36253 6559
35216 14489
19880 6536
33956 37722
41178 24299
3745 12018
8374 18398
38302 35327
32425 30903
19775 8194
14197 19711
42323 36136
30538 20608
28122 14042
17280 30268
6327 2396
27081 20060
42975 49955
20303 8317
26518 48419
37153 35678
38773 50516
12510 16690
5667 1109
19685 20194
22651 8359
25149 45876
38436 1597
13760 48416
42944 45948
38636 46359
10026 101
13956 16498
22766 28565
40724 24007
17601 14783
5286 4172
35808 19076
24427 17357
31988 32634
15044 19321
18780 16091
9678 25105
28872 16433
18893 42329
38193 39801
36695 40787
3701 35572
25877 26608
23102 16722
22843 19226
10312 37419
40113 19051
13518 34943
20030 27931
14734 11267
13969 35188
1256 16509
25032 43728
13538 18069
41438 19092
27551 49251
802 9260
20179 18110
41144 8983
21206 47385
27866 11678
17971 36705
8031 22408
5835 2094
23774 21952
20878 22132
295 8470
10318 17204
7827 6040
9463 8104
26902 44869
42939 33696
29108 20914
24070 45473
12830 1613
39396 48563
13341 20588
38822 41360
37584 51640
19390 39113
3185 13026
6752 7764
22878 12919
506 31290
12054 16837
6400 29564
1950 8865
23147 49314
5513 899
4923 188
13445 36914
27312 36058
1334 28834
22827 46717
2731 45808
22051 30669
31981 37884
27829 48719
30659 11835
20736 30929
41125 28375
18766 48804
20143 29006
21008 20174
16977 10838
26312 46572
4540 3942
20283 8926
3251 31187
18958 11987
17978 5740
2089 1007
16993 26603
11395 2031
40389 10208
5499 50054
36778 39916
5577 19160
5903 3910
16106 25056
1831 9251
29995 35156
13377 13458
34162 40015
29534 1053
9389 6220
40923 23454
41872 23978
39301 42607
29228 42869
26003 9132
36825 15239
34309 44084
2085 15272
9313 17210
535 1357
7944 45270
24586 8522
32353 16921
14162 4247
27190 45321
28607 40889
10959 22724
36900 40996
33085 31818
8629 16807
26106 33012
3670 44583
2330 731
37800 18032
37176 24132
24180 16332
33405 25321
34873 46679
6001 20137
17274 38129
5004 40543
4776 1130
6959 267
13960 35457
37727 11682
32965 25522
6978 8326
42393 46552
11009 41866
14568 5221
41744 21362
1245 37072
1406 7776
8280 28511
29017 40160
24815 11700
773 6931
3222 24571
14937 7544
32276 17863
30098 35093
29737 17888
20198 46712
41669 50255
5869 16193
903 3171
32481 11717
2790 28455
21625 39400
240 27197
24775 6019
24460 27429
22201 29018
2303 22690
28329 8021
13334 26941
15450 24394
29117 32621
5576 22071
27537 24741
16667 41335
42577 18628
13908 30270
847 22802
19805 5201
7842 37074
15098 30198
9874 7985
8731 21746
13498 24456
10219 17636
17342 18839
12405 9874
37814 49051
338 21298
19769 20329
34129 41831
33090 26145
15037 21410
1089 30426
6642 1523
2919 13709
13355 12542
24560 19698
13519 7906
37585 51641
14017 8273
36083 30835
20991 10808
35271 23684
15494 47318
797 16399
37218 50546
23811 22852
34929 33043
39344 19205
8683 38914
1823 2414
13095 7857
32153 14482
28490 42529
992 50229
20450 24623
13971 35695
40961 7662
11788 18509
23514 5793
17314 31711
14603 9397
14073 7443
36676 18443
8849 31228
7131 37492
15135 821
10471 3877
22030 37167
20454 48976
31653 10075
28863 45910
40614 46527
27341 24755
40616 46529
7667 41311
38779 6207
17775 21790
25279 39404
5030 33599
40644 7102
10825 19965
3666 19812
37389 7210
17166 37194
16227 36078
34796 47064
15258 41631
3398 12623
29185 32810
35986 28619
33607 19097
36540 3614
40569 32563
3654 15154
190 2737
25664 19345
15259 6031
12644 22377
37707 20494
35647 18053
39755 12564
11493 39356
39422 47854
4080 7326
4067 23101
26094 5562
18955 3932
14644 23346
7372 20956
41006 32781
39173 49729
19811 4027
30837 35439
27828 51394
30072 3244
36408 33186
15318 19332
27761 15697
30138 41915
7284 8182
2784 28384
1906 38888
29050 22184
17357 30886
10611 9044
23029 23444
41782 25080
31617 9051
36238 15277
16032 29194
21243 6487
23317 39308
93 6276
14192 1230
36312 41421
32825 26180
13424 19131
16053 39480
6554 4120
21680 15467
25083 41843
23478 25469
42165 51020
3187 1250
17200 9746
40996 35245
23948 32972
29490 32340
24482 5943
19778 17516
13293 38425
39889 49564
7981 17746
35691 20353
41804 32317
29770 2378
27360 8148
10522 26469
41036 7976
2101 1719
25399 45271
8549 33752
35398 16667
37082 29702
26889 50363
16942 41228
22350 45589
36435 5539
5005 29675
13130 44212
10677 18097
5450 12242
37851 34146
40010 9247
6867 40509
39315 29217
36766 13334
7115 27510
20442 6942
2829 6426
41336 35278
17897 25203
24944 18471
23760 5175
39772 15175
10887 31076
7442 17833
35884 16879
26994 40490
9835 24808
7986 43978
34829 15460
32399 40156
16236 4108
39897 5794
10505 19257
5196 48150
19531 3052
4209 2973
11269 46785
28730 435
27205 1372
7737 42831
10799 35631
12244 21332
22084 2363
7326 19466
18768 2024
27930 5118
16326 4701
31140 11091
42373 41218
34778 26979
39132 5377
24226 4596
21238 36024
17297 40318
16383 33939
27245 42925
24605 6333
21911 46413
39209 24977
42817 45277
25000 40802
14894 16746
5839 38649
19378 44959
14028 5591
15050 1943
2554 1228
14530 13350
33331 10326
29806 45573
3733 35351
4342 33520
42203 7055
30403 18610
26452 44048
13989 49472
56 22458
39333 23427
8871 22697
7603 37402
12145 36580
3776 21919
19671 46310
3458 33024
40851 43024
10331 19789
32995 25070
5084 36480
6973 6009
22064 18058
41243 21945
40500 10324
3351 8791
17711 11019
28283 28320
8998 10044
2949 1281
26543 43539
33036 22678
29922 8692
42400 30824
6840 24581
34782 28422
30878 10727
30076 425
33102 27128
2561 6832
39768 38067
29696 13089
235 31716
5568 26045
37620 39446
40029 51625
13990 24141
29294 9372
37263 15125
6797 36730
24343 36125
6952 37676
3104 684
6664 12791
6799 11956
37788 46171
39667 50903
18097 15721
17793 40815
18920 24934
2149 49609
27823 27467
18255 43261
4317 15313
28351 16721
12281 4251
11135 47621
5430 22832
25569 1429
18712 48504
3818 47152
21369 387
28574 6901
27852 5495
957 1533
35028 16617
3827 17922
19607 27041
30768 29248
7497 14710
6031 45760
11365 2341
22934 14574
24651 18102
7053 33920
9088 33979
31283 47463
42371 19529
8247 32521
10701 5257
1790 2804
2838 15975
20230 9454
22551 23531
41357 28971
8666 19158
6655 18605
15693 27143
23644 43055
12658 4469
18219 34892
20095 32666
12732 26535
9682 17039
11443 27360
24399 25587
7662 16095
26075 46009
12231 27284
5061 38695
2613 4665
39079 39697
36419 38697
25253 13662
12374 1983
13001 590
642 30072
38022 30125
26381 35444
5831 16291
32234 42871
18973 47805
5099 4697
21038 11860
30548 44413
35567 34065
20079 47304
15680 31153
1482 20885
31356 4050
3524 3722
12307 31445
33459 48759
8323 36901
36450 14393
1692 4245
28446 15357
17374 26912
32488 13621
37051 14183
23639 36585
31682 19954
8663 1273
20441 22741
14605 34645
7915 623
20061 13405
11918 17674
32799 48667
2492 6734
7857 40247
15580 32707
29433 35302
12345 20973
627 37569
36087 49160
30053 41669
38757 33084
16547 15544
16099 17026
26551 37613
39975 33623
24288 33042
33647 35927
19364 8831
26033 27408
4491 741
20784 19161
35794 19064
37985 25393
24709 14697
8186 6064
20872 18966
20759 7873
1660 4338
41004 48810
24836 41138
39519 25260
27363 49697
10870 19393
27709 23910
31674 15835
18923 4880
19988 34395
13727 39602
41803 32316
13269 33774
8801 46463
2216 50289
18912 29416
38720 29869
21559 35806
12183 30223
30111 12243
8093 8200
27798 39880
31238 45354
9969 30620
28167 7491
4503 9680
15589 44791
12381 10799
9457 22961
34302 43919
7774 41573
37680 17643
3968 6551
6825 38104
15773 14076
14718 38299
33175 23075
11322 9610
3796 4897
28681 48578
20430 21316
39495 50660
27046 51399
6687 5756
39041 16424
15788 18994
4064 9425
14391 3855
13384 7278
28855 45468
11639 33957
7459 16086
40231 25847
7361 24638
9397 12759
37013 31472
24004 38050
39764 20462
22175 44000
18755 1670
31494 29008
11446 32585
22460 45100
6828 10890
41319 22258
32170 51241
2834 45829
35031 37259
21814 47780
14596 51580
35154 11223
19544 22265
25059 2393
18466 24174
19376 31425
33385 50980
31161 18148
4862 11507
29984 42254
1416 11813
9813 14965
40250 8110
40150 32301
9638 18730
39737 25888
31623 8767
3390 7172
4728 3819
20040 34133
2683 48566
26708 10279
13081 2558
12801 23853
28585 15539
35145 40185
40820 18418
31863 44571
39165 34093
12823 10604
6928 4045
31041 47691
8137 26285
38538 17545
27247 42927
29905 27416
21821 28421
3583 5380
27414 514
25889 43060
4270 7234
8562 12392
7837 4960
41196 33038
241 27198
27281 36202
9804 13732
30938 27337
29957 33412
25788 29840
10741 29233
31100 47157
4581 13857
13784 50291
31501 14016
25915 12952
31461 1425
20550 44492
39200 14521
21337 27913
15464 9291
42807 46721
38968 20098
32749 17499
10097 36841
30494 18029
6315 24360
526 3640
24650 18101
7091 36294
24213 32788
20595 37972
12725 9436
15764 23502
17830 22881
33678 20753
31324 12539
9178 23686
14821 48341
30750 6763
42446 48716
34524 29516
12596 42548
19003 1500
27126 30972
35869 39883
41081 46985
2344 30955
12868 19747
34327 41677
24231 6086
23933 14595
4603 2587
16128 49090
6403 43420
5919 208
26586 13243
28672 15392
3405 1194
21229 38871
29740 22383
42654 3897
571 47787
15968 36430
23202 49504
2045 11264
37917 38156
4117 24063
17776 4706
28828 16089
32984 25883
25835 42792
5377 1509
21285 47671
19855 1272
27731 31546
18905 23463
5182 47366
10583 23789
8474 8201
1466 3507
23256 39972
33460 6586
33602 8122
31924 38520
2139 28229
22568 17412
12875 41096
17154 6209
35522 19391
29244 30488
13475 7188
26076 46010
28740 34783
36851 14769
37795 31507
2903 2429
30063 18713
34147 29870
15484 8519
32056 39939
6054 51162
19250 45415
30070 25378
12987 1459
25075 22766
23770 9940
6926 24169
14989 6432
32432 29752
8002 1284
926 45918
3139 2060
25775 50423
22269 36493
23937 6070
38942 34341
4601 27250
25289 35067
40380 28890
15553 5063
12298 19261
1134 24369
24451 19897
20719 6437
13506 36413
20752 9911
16127 33883
21077 30163
2318 27728
29495 11363
32875 44878
26001 28888
24814 11699
29375 8423
20369 26751
1683 4505
27994 19807
16964 44453
14658 11581
38166 28407
6571 26077
4931 16351
5784 5353
4577 5875
4607 17635
16274 37213
42222 9290
5379 34584
35371 17422
20750 36863
21611 39592
6231 49653
36082 34115
32560 6621
8517 47408
35516 18287
16963 51049
460 4105
32134 17873
41013 50307
7664 46016
15781 9387
40030 51626
19654 25699
2892 3962
21154 17807
1733 9491
22377 21290
12965 41101
36636 24966
21937 2544
38947 24874
4471 33098
30982 43155
